Hour,Gross Sales,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Month,date,Year
14,94.11,0,0,1,0,0,0,0,8,10,2019
15,101.26,0,0,1,0,0,0,0,8,10,2019
16,49.54,0,0,1,0,0,0,0,8,10,2019
17,23.28,0,0,1,0,0,0,0,8,10,2019
18,38.35,0,0,1,0,0,0,0,8,10,2019
19,84.01,0,0,1,0,0,0,0,8,10,2019
20,95.53,0,0,1,0,0,0,0,8,10,2019
21,192.95,0,0,1,0,0,0,0,8,10,2019
22,71.5,0,0,1,0,0,0,0,8,10,2019
23,16.34,0,0,1,0,0,0,0,8,10,2019
12,162.63,0,0,0,1,0,0,0,8,11,2019
13,71.25,0,0,0,1,0,0,0,8,11,2019
14,142.23,0,0,0,1,0,0,0,8,11,2019
15,126.78,0,0,0,1,0,0,0,8,11,2019
16,185.6,0,0,0,1,0,0,0,8,11,2019
17,112.2,0,0,0,1,0,0,0,8,11,2019
18,151.72,0,0,0,1,0,0,0,8,11,2019
19,122.36,0,0,0,1,0,0,0,8,11,2019
20,7.7,0,0,0,1,0,0,0,8,11,2019
11,29.28,0,1,0,0,0,0,0,8,12,2019
12,68.87,0,1,0,0,0,0,0,8,12,2019
13,47.63,0,1,0,0,0,0,0,8,12,2019
14,61.91,0,1,0,0,0,0,0,8,12,2019
15,157.86,0,1,0,0,0,0,0,8,12,2019
16,117.12,0,1,0,0,0,0,0,8,12,2019
17,130.33,0,1,0,0,0,0,0,8,12,2019
18,62.43,0,1,0,0,0,0,0,8,12,2019
19,111.67,0,1,0,0,0,0,0,8,12,2019
20,72.3,0,1,0,0,0,0,0,8,12,2019
21,79.7,0,1,0,0,0,0,0,8,12,2019
22,42.08,0,1,0,0,0,0,0,8,12,2019
11,18.49,0,0,0,0,0,1,0,8,13,2019
12,50.24,0,0,0,0,0,1,0,8,13,2019
13,46,0,0,0,0,0,1,0,8,13,2019
14,27.25,0,0,0,0,0,1,0,8,13,2019
15,67.68,0,0,0,0,0,1,0,8,13,2019
16,121.3,0,0,0,0,0,1,0,8,13,2019
17,86.69,0,0,0,0,0,1,0,8,13,2019
18,107.34,0,0,0,0,0,1,0,8,13,2019
19,88.13,0,0,0,0,0,1,0,8,13,2019
20,75.37,0,0,0,0,0,1,0,8,13,2019
21,94.99,0,0,0,0,0,1,0,8,13,2019
22,66.48,0,0,0,0,0,1,0,8,13,2019
11,12.14,0,0,0,0,0,0,1,8,14,2019
12,42.83,0,0,0,0,0,0,1,8,14,2019
13,133.24,0,0,0,0,0,0,1,8,14,2019
14,46.15,0,0,0,0,0,0,1,8,14,2019
15,110.39,0,0,0,0,0,0,1,8,14,2019
16,91.21,0,0,0,0,0,0,1,8,14,2019
17,74.82,0,0,0,0,0,0,1,8,14,2019
18,74.5,0,0,0,0,0,0,1,8,14,2019
19,71.43,0,0,0,0,0,0,1,8,14,2019
20,46.25,0,0,0,0,0,0,1,8,14,2019
21,126.68,0,0,0,0,0,0,1,8,14,2019
22,30.99,0,0,0,0,0,0,1,8,14,2019
11,4.95,0,0,0,0,1,0,0,8,15,2019
12,26.39,0,0,0,0,1,0,0,8,15,2019
13,67.11,0,0,0,0,1,0,0,8,15,2019
14,54.73,0,0,0,0,1,0,0,8,15,2019
15,106.07,0,0,0,0,1,0,0,8,15,2019
16,77.15,0,0,0,0,1,0,0,8,15,2019
17,55.91,0,0,0,0,1,0,0,8,15,2019
18,65.66,0,0,0,0,1,0,0,8,15,2019
19,58.98,0,0,0,0,1,0,0,8,15,2019
20,110.49,0,0,0,0,1,0,0,8,15,2019
21,69.12,0,0,0,0,1,0,0,8,15,2019
22,8.94,0,0,0,0,1,0,0,8,15,2019
11,25.79,1,0,0,0,0,0,0,8,16,2019
12,57.05,1,0,0,0,0,0,0,8,16,2019
13,61.6,1,0,0,0,0,0,0,8,16,2019
14,58.09,1,0,0,0,0,0,0,8,16,2019
15,46.97,1,0,0,0,0,0,0,8,16,2019
16,92.26,1,0,0,0,0,0,0,8,16,2019
17,184.73,1,0,0,0,0,0,0,8,16,2019
18,151.56,1,0,0,0,0,0,0,8,16,2019
19,127.81,1,0,0,0,0,0,0,8,16,2019
20,117.14,1,0,0,0,0,0,0,8,16,2019
21,139.87,1,0,0,0,0,0,0,8,16,2019
22,77.23,1,0,0,0,0,0,0,8,16,2019
11,32.98,0,0,1,0,0,0,0,8,17,2019
12,123.22,0,0,1,0,0,0,0,8,17,2019
13,96.81,0,0,1,0,0,0,0,8,17,2019
14,66.54,0,0,1,0,0,0,0,8,17,2019
15,139.94,0,0,1,0,0,0,0,8,17,2019
16,112.56,0,0,1,0,0,0,0,8,17,2019
17,83.75,0,0,1,0,0,0,0,8,17,2019
18,39.24,0,0,1,0,0,0,0,8,17,2019
19,141.58,0,0,1,0,0,0,0,8,17,2019
20,99.59,0,0,1,0,0,0,0,8,17,2019
21,89.06,0,0,1,0,0,0,0,8,17,2019
22,12,0,0,1,0,0,0,0,8,17,2019
11,15.39,0,0,0,1,0,0,0,8,18,2019
12,66.19,0,0,0,1,0,0,0,8,18,2019
13,96.64,0,0,0,1,0,0,0,8,18,2019
14,109.6,0,0,0,1,0,0,0,8,18,2019
15,129.06,0,0,0,1,0,0,0,8,18,2019
16,120.46,0,0,0,1,0,0,0,8,18,2019
17,194.57,0,0,0,1,0,0,0,8,18,2019
18,155.65,0,0,0,1,0,0,0,8,18,2019
19,141.05,0,0,0,1,0,0,0,8,18,2019
20,75.27,0,0,0,1,0,0,0,8,18,2019
21,149.53,0,0,0,1,0,0,0,8,18,2019
22,32.44,0,0,0,1,0,0,0,8,18,2019
11,36.73,0,1,0,0,0,0,0,8,19,2019
12,26.78,0,1,0,0,0,0,0,8,19,2019
13,57,0,1,0,0,0,0,0,8,19,2019
14,55.06,0,1,0,0,0,0,0,8,19,2019
15,124.28,0,1,0,0,0,0,0,8,19,2019
16,150.6,0,1,0,0,0,0,0,8,19,2019
17,48.84,0,1,0,0,0,0,0,8,19,2019
18,101.44,0,1,0,0,0,0,0,8,19,2019
19,53.12,0,1,0,0,0,0,0,8,19,2019
20,70.08,0,1,0,0,0,0,0,8,19,2019
21,69.11,0,1,0,0,0,0,0,8,19,2019
22,53.33,0,1,0,0,0,0,0,8,19,2019
23,7.9,0,1,0,0,0,0,0,8,19,2019
11,10.9,0,0,0,0,0,1,0,8,20,2019
12,61.67,0,0,0,0,0,1,0,8,20,2019
13,103.75,0,0,0,0,0,1,0,8,20,2019
14,68.28,0,0,0,0,0,1,0,8,20,2019
15,94.64,0,0,0,0,0,1,0,8,20,2019
16,76.73,0,0,0,0,0,1,0,8,20,2019
17,91.85,0,0,0,0,0,1,0,8,20,2019
18,99.96,0,0,0,0,0,1,0,8,20,2019
19,108.36,0,0,0,0,0,1,0,8,20,2019
20,90,0,0,0,0,0,1,0,8,20,2019
21,73.06,0,0,0,0,0,1,0,8,20,2019
22,18.94,0,0,0,0,0,1,0,8,20,2019
11,7.9,0,0,0,0,0,0,1,8,21,2019
12,82.17,0,0,0,0,0,0,1,8,21,2019
13,64.38,0,0,0,0,0,0,1,8,21,2019
14,103.25,0,0,0,0,0,0,1,8,21,2019
15,144.94,0,0,0,0,0,0,1,8,21,2019
16,68,0,0,0,0,0,0,1,8,21,2019
17,99.14,0,0,0,0,0,0,1,8,21,2019
18,80.28,0,0,0,0,0,0,1,8,21,2019
19,98.61,0,0,0,0,0,0,1,8,21,2019
20,62.3,0,0,0,0,0,0,1,8,21,2019
21,25.78,0,0,0,0,0,0,1,8,21,2019
22,43.12,0,0,0,0,0,0,1,8,21,2019
11,9.15,0,0,0,0,1,0,0,8,22,2019
12,68.43,0,0,0,0,1,0,0,8,22,2019
13,48.96,0,0,0,0,1,0,0,8,22,2019
14,33.53,0,0,0,0,1,0,0,8,22,2019
15,135.57,0,0,0,0,1,0,0,8,22,2019
16,13.15,0,0,0,0,1,0,0,8,22,2019
17,97.47,0,0,0,0,1,0,0,8,22,2019
18,86.46,0,0,0,0,1,0,0,8,22,2019
19,128.97,0,0,0,0,1,0,0,8,22,2019
20,81.03,0,0,0,0,1,0,0,8,22,2019
21,55.92,0,0,0,0,1,0,0,8,22,2019
22,55.67,0,0,0,0,1,0,0,8,22,2019
11,9.7,1,0,0,0,0,0,0,8,23,2019
12,67.52,1,0,0,0,0,0,0,8,23,2019
13,57.48,1,0,0,0,0,0,0,8,23,2019
14,77.4,1,0,0,0,0,0,0,8,23,2019
15,72.56,1,0,0,0,0,0,0,8,23,2019
16,126.81,1,0,0,0,0,0,0,8,23,2019
17,123.02,1,0,0,0,0,0,0,8,23,2019
18,74.67,1,0,0,0,0,0,0,8,23,2019
19,74.1,1,0,0,0,0,0,0,8,23,2019
20,127.74,1,0,0,0,0,0,0,8,23,2019
21,49.48,1,0,0,0,0,0,0,8,23,2019
22,42.82,1,0,0,0,0,0,0,8,23,2019
11,47.23,0,0,1,0,0,0,0,8,24,2019
12,55.56,0,0,1,0,0,0,0,8,24,2019
13,67.05,0,0,1,0,0,0,0,8,24,2019
14,104.04,0,0,1,0,0,0,0,8,24,2019
15,144.36,0,0,1,0,0,0,0,8,24,2019
16,129.08,0,0,1,0,0,0,0,8,24,2019
17,68.06,0,0,1,0,0,0,0,8,24,2019
18,90.44,0,0,1,0,0,0,0,8,24,2019
19,102.24,0,0,1,0,0,0,0,8,24,2019
20,97.72,0,0,1,0,0,0,0,8,24,2019
21,89.32,0,0,1,0,0,0,0,8,24,2019
22,26.79,0,0,1,0,0,0,0,8,24,2019
11,23.78,0,0,0,1,0,0,0,8,25,2019
12,98.71,0,0,0,1,0,0,0,8,25,2019
13,104.74,0,0,0,1,0,0,0,8,25,2019
14,94.2,0,0,0,1,0,0,0,8,25,2019
15,135.9,0,0,0,1,0,0,0,8,25,2019
16,168.76,0,0,0,1,0,0,0,8,25,2019
17,180.58,0,0,0,1,0,0,0,8,25,2019
18,111.68,0,0,0,1,0,0,0,8,25,2019
19,164.45,0,0,0,1,0,0,0,8,25,2019
20,192.54,0,0,0,1,0,0,0,8,25,2019
21,92.78,0,0,0,1,0,0,0,8,25,2019
12,85.01,0,1,0,0,0,0,0,8,26,2019
13,64.6,0,1,0,0,0,0,0,8,26,2019
14,35.78,0,1,0,0,0,0,0,8,26,2019
15,69.06,0,1,0,0,0,0,0,8,26,2019
16,172.9,0,1,0,0,0,0,0,8,26,2019
17,127.61,0,1,0,0,0,0,0,8,26,2019
18,88.37,0,1,0,0,0,0,0,8,26,2019
19,135.11,0,1,0,0,0,0,0,8,26,2019
20,95.36,0,1,0,0,0,0,0,8,26,2019
21,73.73,0,1,0,0,0,0,0,8,26,2019
22,63.5,0,1,0,0,0,0,0,8,26,2019
11,22.38,0,0,0,0,0,1,0,8,27,2019
12,22.13,0,0,0,0,0,1,0,8,27,2019
13,7.3,0,0,0,0,0,1,0,8,27,2019
14,62.4,0,0,0,0,0,1,0,8,27,2019
15,117.11,0,0,0,0,0,1,0,8,27,2019
16,159.42,0,0,0,0,0,1,0,8,27,2019
17,51.29,0,0,0,0,0,1,0,8,27,2019
18,89.07,0,0,0,0,0,1,0,8,27,2019
19,88.22,0,0,0,0,0,1,0,8,27,2019
20,80.44,0,0,0,0,0,1,0,8,27,2019
21,97.14,0,0,0,0,0,1,0,8,27,2019
22,9.79,0,0,0,0,0,1,0,8,27,2019
11,4.24,0,0,0,0,0,0,1,8,28,2019
12,13.24,0,0,0,0,0,0,1,8,28,2019
13,42.22,0,0,0,0,0,0,1,8,28,2019
14,23.2,0,0,0,0,0,0,1,8,28,2019
15,34.48,0,0,0,0,0,0,1,8,28,2019
16,98.57,0,0,0,0,0,0,1,8,28,2019
17,119.18,0,0,0,0,0,0,1,8,28,2019
18,79.56,0,0,0,0,0,0,1,8,28,2019
19,61,0,0,0,0,0,0,1,8,28,2019
20,224.09,0,0,0,0,0,0,1,8,28,2019
21,48.5,0,0,0,0,0,0,1,8,28,2019
22,29.02,0,0,0,0,0,0,1,8,28,2019
11,73.05,0,0,0,0,1,0,0,8,29,2019
12,13,0,0,0,0,1,0,0,8,29,2019
13,13.15,0,0,0,0,1,0,0,8,29,2019
14,56.07,0,0,0,0,1,0,0,8,29,2019
15,97.6,0,0,0,0,1,0,0,8,29,2019
16,122.46,0,0,0,0,1,0,0,8,29,2019
17,71.97,0,0,0,0,1,0,0,8,29,2019
18,36.32,0,0,0,0,1,0,0,8,29,2019
19,55.81,0,0,0,0,1,0,0,8,29,2019
20,86.88,0,0,0,0,1,0,0,8,29,2019
21,155.08,0,0,0,0,1,0,0,8,29,2019
22,26.39,0,0,0,0,1,0,0,8,29,2019
11,3.95,1,0,0,0,0,0,0,8,30,2019
12,65.28,1,0,0,0,0,0,0,8,30,2019
13,101.98,1,0,0,0,0,0,0,8,30,2019
14,58.86,1,0,0,0,0,0,0,8,30,2019
15,140.55,1,0,0,0,0,0,0,8,30,2019
16,107.36,1,0,0,0,0,0,0,8,30,2019
17,245.64,1,0,0,0,0,0,0,8,30,2019
18,115.17,1,0,0,0,0,0,0,8,30,2019
19,238.29,1,0,0,0,0,0,0,8,30,2019
20,133.24,1,0,0,0,0,0,0,8,30,2019
21,83.34,1,0,0,0,0,0,0,8,30,2019
22,130.22,1,0,0,0,0,0,0,8,30,2019
11,39.97,0,0,1,0,0,0,0,8,31,2019
12,59.63,0,0,1,0,0,0,0,8,31,2019
13,193.42,0,0,1,0,0,0,0,8,31,2019
14,105.68,0,0,1,0,0,0,0,8,31,2019
15,146.19,0,0,1,0,0,0,0,8,31,2019
16,120.56,0,0,1,0,0,0,0,8,31,2019
17,64.45,0,0,1,0,0,0,0,8,31,2019
18,139.67,0,0,1,0,0,0,0,8,31,2019
19,116.78,0,0,1,0,0,0,0,8,31,2019
20,56.75,0,0,1,0,0,0,0,8,31,2019
21,101.66,0,0,1,0,0,0,0,8,31,2019
22,25.95,0,0,1,0,0,0,0,8,31,2019
23,10.6,0,0,1,0,0,0,0,8,31,2019
11,35.93,0,0,0,1,0,0,0,9,1,2019
12,77.71,0,0,0,1,0,0,0,9,1,2019
13,176.81,0,0,0,1,0,0,0,9,1,2019
14,113.49,0,0,0,1,0,0,0,9,1,2019
15,148.81,0,0,0,1,0,0,0,9,1,2019
16,94.85,0,0,0,1,0,0,0,9,1,2019
17,143.39,0,0,0,1,0,0,0,9,1,2019
18,144.14,0,0,0,1,0,0,0,9,1,2019
19,145.51,0,0,0,1,0,0,0,9,1,2019
20,151.98,0,0,0,1,0,0,0,9,1,2019
21,97.93,0,0,0,1,0,0,0,9,1,2019
22,127.44,0,0,0,1,0,0,0,9,1,2019
11,5.99,0,1,0,0,0,0,0,9,2,2019
12,140.77,0,1,0,0,0,0,0,9,2,2019
13,138.35,0,1,0,0,0,0,0,9,2,2019
14,120.92,0,1,0,0,0,0,0,9,2,2019
15,166.57,0,1,0,0,0,0,0,9,2,2019
16,197.28,0,1,0,0,0,0,0,9,2,2019
17,118.53,0,1,0,0,0,0,0,9,2,2019
18,62.81,0,1,0,0,0,0,0,9,2,2019
19,80.36,0,1,0,0,0,0,0,9,2,2019
20,119.4,0,1,0,0,0,0,0,9,2,2019
21,48.67,0,1,0,0,0,0,0,9,2,2019
22,28.92,0,1,0,0,0,0,0,9,2,2019
11,4.05,0,0,0,0,0,1,0,9,3,2019
12,70.19,0,0,0,0,0,1,0,9,3,2019
13,46.13,0,0,0,0,0,1,0,9,3,2019
14,46.36,0,0,0,0,0,1,0,9,3,2019
15,86.83,0,0,0,0,0,1,0,9,3,2019
16,137.08,0,0,0,0,0,1,0,9,3,2019
17,33.78,0,0,0,0,0,1,0,9,3,2019
18,77.53,0,0,0,0,0,1,0,9,3,2019
19,110.94,0,0,0,0,0,1,0,9,3,2019
20,32.12,0,0,0,0,0,1,0,9,3,2019
21,75.23,0,0,0,0,0,1,0,9,3,2019
22,26.44,0,0,0,0,0,1,0,9,3,2019
11,41.57,0,0,0,0,0,0,1,9,4,2019
12,66.63,0,0,0,0,0,0,1,9,4,2019
13,43.42,0,0,0,0,0,0,1,9,4,2019
14,78.91,0,0,0,0,0,0,1,9,4,2019
15,94.73,0,0,0,0,0,0,1,9,4,2019
16,69.41,0,0,0,0,0,0,1,9,4,2019
17,133.57,0,0,0,0,0,0,1,9,4,2019
18,89.32,0,0,0,0,0,0,1,9,4,2019
19,45.09,0,0,0,0,0,0,1,9,4,2019
20,60.38,0,0,0,0,0,0,1,9,4,2019
21,104.06,0,0,0,0,0,0,1,9,4,2019
22,12.6,0,0,0,0,0,0,1,9,4,2019
12,28.69,0,0,0,0,1,0,0,9,5,2019
13,60.54,0,0,0,0,1,0,0,9,5,2019
14,47.63,0,0,0,0,1,0,0,9,5,2019
15,57.76,0,0,0,0,1,0,0,9,5,2019
16,49.54,0,0,0,0,1,0,0,9,5,2019
17,115.68,0,0,0,0,1,0,0,9,5,2019
18,98.32,0,0,0,0,1,0,0,9,5,2019
19,80.4,0,0,0,0,1,0,0,9,5,2019
20,43.52,0,0,0,0,1,0,0,9,5,2019
21,33.93,0,0,0,0,1,0,0,9,5,2019
22,19.38,0,0,0,0,1,0,0,9,5,2019
11,27.82,1,0,0,0,0,0,0,9,6,2019
12,153.32,1,0,0,0,0,0,0,9,6,2019
13,73.07,1,0,0,0,0,0,0,9,6,2019
14,43.43,1,0,0,0,0,0,0,9,6,2019
15,107.39,1,0,0,0,0,0,0,9,6,2019
16,216.54,1,0,0,0,0,0,0,9,6,2019
17,213.02,1,0,0,0,0,0,0,9,6,2019
18,92.58,1,0,0,0,0,0,0,9,6,2019
19,124.94,1,0,0,0,0,0,0,9,6,2019
20,109.22,1,0,0,0,0,0,0,9,6,2019
21,197.76,1,0,0,0,0,0,0,9,6,2019
22,157.4,1,0,0,0,0,0,0,9,6,2019
11,51.93,0,0,1,0,0,0,0,9,7,2019
12,113.39,0,0,1,0,0,0,0,9,7,2019
13,149.37,0,0,1,0,0,0,0,9,7,2019
14,123.27,0,0,1,0,0,0,0,9,7,2019
15,176.27,0,0,1,0,0,0,0,9,7,2019
16,179.37,0,0,1,0,0,0,0,9,7,2019
17,176.37,0,0,1,0,0,0,0,9,7,2019
18,134.59,0,0,1,0,0,0,0,9,7,2019
19,169.07,0,0,1,0,0,0,0,9,7,2019
20,94.5,0,0,1,0,0,0,0,9,7,2019
21,109.41,0,0,1,0,0,0,0,9,7,2019
22,102.79,0,0,1,0,0,0,0,9,7,2019
11,91.96,0,0,0,1,0,0,0,9,8,2019
12,161.44,0,0,0,1,0,0,0,9,8,2019
13,179.55,0,0,0,1,0,0,0,9,8,2019
14,135.35,0,0,0,1,0,0,0,9,8,2019
15,231.51,0,0,0,1,0,0,0,9,8,2019
16,127.26,0,0,0,1,0,0,0,9,8,2019
17,99.07,0,0,0,1,0,0,0,9,8,2019
18,107.35,0,0,0,1,0,0,0,9,8,2019
19,174.71,0,0,0,1,0,0,0,9,8,2019
20,114.03,0,0,0,1,0,0,0,9,8,2019
21,28.57,0,0,0,1,0,0,0,9,8,2019
22,69.7,0,0,0,1,0,0,0,9,8,2019
11,40.06,0,1,0,0,0,0,0,9,9,2019
12,49.08,0,1,0,0,0,0,0,9,9,2019
13,50.34,0,1,0,0,0,0,0,9,9,2019
14,52.37,0,1,0,0,0,0,0,9,9,2019
15,69.91,0,1,0,0,0,0,0,9,9,2019
16,112.54,0,1,0,0,0,0,0,9,9,2019
17,51.59,0,1,0,0,0,0,0,9,9,2019
18,56.93,0,1,0,0,0,0,0,9,9,2019
19,24.93,0,1,0,0,0,0,0,9,9,2019
20,62.88,0,1,0,0,0,0,0,9,9,2019
21,83.8,0,1,0,0,0,0,0,9,9,2019
22,38.53,0,1,0,0,0,0,0,9,9,2019
23,4.95,0,1,0,0,0,0,0,9,9,2019
11,38.46,0,0,0,0,0,1,0,9,10,2019
12,72.43,0,0,0,0,0,1,0,9,10,2019
13,55.85,0,0,0,0,0,1,0,9,10,2019
14,78.04,0,0,0,0,0,1,0,9,10,2019
15,43.32,0,0,0,0,0,1,0,9,10,2019
16,139.34,0,0,0,0,0,1,0,9,10,2019
17,58.48,0,0,0,0,0,1,0,9,10,2019
18,47.72,0,0,0,0,0,1,0,9,10,2019
19,47.13,0,0,0,0,0,1,0,9,10,2019
20,79.14,0,0,0,0,0,1,0,9,10,2019
21,125.63,0,0,0,0,0,1,0,9,10,2019
22,69.2,0,0,0,0,0,1,0,9,10,2019
11,13.73,0,0,0,0,0,0,1,9,11,2019
12,23.77,0,0,0,0,0,0,1,9,11,2019
13,87.27,0,0,0,0,0,0,1,9,11,2019
14,50.86,0,0,0,0,0,0,1,9,11,2019
15,90.84,0,0,0,0,0,0,1,9,11,2019
16,125.33,0,0,0,0,0,0,1,9,11,2019
17,147.63,0,0,0,0,0,0,1,9,11,2019
18,95.55,0,0,0,0,0,0,1,9,11,2019
19,35.73,0,0,0,0,0,0,1,9,11,2019
20,118.64,0,0,0,0,0,0,1,9,11,2019
21,46.58,0,0,0,0,0,0,1,9,11,2019
22,53.23,0,0,0,0,0,0,1,9,11,2019
11,24.89,0,0,0,0,1,0,0,9,12,2019
12,58.71,0,0,0,0,1,0,0,9,12,2019
13,9.55,0,0,0,0,1,0,0,9,12,2019
14,86.59,0,0,0,0,1,0,0,9,12,2019
15,79.02,0,0,0,0,1,0,0,9,12,2019
16,78.12,0,0,0,0,1,0,0,9,12,2019
17,163.49,0,0,0,0,1,0,0,9,12,2019
18,164.35,0,0,0,0,1,0,0,9,12,2019
19,88.22,0,0,0,0,1,0,0,9,12,2019
20,154.39,0,0,0,0,1,0,0,9,12,2019
21,115.12,0,0,0,0,1,0,0,9,12,2019
22,53.11,0,0,0,0,1,0,0,9,12,2019
11,48.14,1,0,0,0,0,0,0,9,13,2019
12,73.22,1,0,0,0,0,0,0,9,13,2019
13,97.02,1,0,0,0,0,0,0,9,13,2019
14,73.16,1,0,0,0,0,0,0,9,13,2019
15,80.1,1,0,0,0,0,0,0,9,13,2019
16,81.26,1,0,0,0,0,0,0,9,13,2019
17,126.73,1,0,0,0,0,0,0,9,13,2019
18,135.03,1,0,0,0,0,0,0,9,13,2019
19,70.33,1,0,0,0,0,0,0,9,13,2019
20,107.21,1,0,0,0,0,0,0,9,13,2019
21,106.69,1,0,0,0,0,0,0,9,13,2019
22,78.54,1,0,0,0,0,0,0,9,13,2019
11,132.09,0,0,1,0,0,0,0,9,14,2019
12,124.34,0,0,1,0,0,0,0,9,14,2019
13,107.09,0,0,1,0,0,0,0,9,14,2019
14,108.56,0,0,1,0,0,0,0,9,14,2019
15,144.52,0,0,1,0,0,0,0,9,14,2019
16,164.54,0,0,1,0,0,0,0,9,14,2019
17,219.94,0,0,1,0,0,0,0,9,14,2019
18,143.89,0,0,1,0,0,0,0,9,14,2019
19,72.03,0,0,1,0,0,0,0,9,14,2019
20,193.63,0,0,1,0,0,0,0,9,14,2019
21,108.98,0,0,1,0,0,0,0,9,14,2019
22,62.75,0,0,1,0,0,0,0,9,14,2019
23,4,0,0,1,0,0,0,0,9,14,2019
11,55.42,0,0,0,1,0,0,0,9,15,2019
12,144.54,0,0,0,1,0,0,0,9,15,2019
13,105.17,0,0,0,1,0,0,0,9,15,2019
14,189.82,0,0,0,1,0,0,0,9,15,2019
15,210.81,0,0,0,1,0,0,0,9,15,2019
16,73.14,0,0,0,1,0,0,0,9,15,2019
17,104.38,0,0,0,1,0,0,0,9,15,2019
18,122.07,0,0,0,1,0,0,0,9,15,2019
19,90.34,0,0,0,1,0,0,0,9,15,2019
20,100.82,0,0,0,1,0,0,0,9,15,2019
21,69.98,0,0,0,1,0,0,0,9,15,2019
22,43.19,0,0,0,1,0,0,0,9,15,2019
11,8.29,0,1,0,0,0,0,0,9,16,2019
12,42.82,0,1,0,0,0,0,0,9,16,2019
13,37.73,0,1,0,0,0,0,0,9,16,2019
14,45.87,0,1,0,0,0,0,0,9,16,2019
15,51.01,0,1,0,0,0,0,0,9,16,2019
16,255.92,0,1,0,0,0,0,0,9,16,2019
17,45.47,0,1,0,0,0,0,0,9,16,2019
18,12.75,0,1,0,0,0,0,0,9,16,2019
19,101.45,0,1,0,0,0,0,0,9,16,2019
20,69.03,0,1,0,0,0,0,0,9,16,2019
21,36.64,0,1,0,0,0,0,0,9,16,2019
22,68.07,0,1,0,0,0,0,0,9,16,2019
11,5.25,0,0,0,0,0,1,0,9,17,2019
12,61.31,0,0,0,0,0,1,0,9,17,2019
13,42.41,0,0,0,0,0,1,0,9,17,2019
14,20.83,0,0,0,0,0,1,0,9,17,2019
15,34.08,0,0,0,0,0,1,0,9,17,2019
16,119.94,0,0,0,0,0,1,0,9,17,2019
17,196.69,0,0,0,0,0,1,0,9,17,2019
18,51.17,0,0,0,0,0,1,0,9,17,2019
19,148.29,0,0,0,0,0,1,0,9,17,2019
20,92.53,0,0,0,0,0,1,0,9,17,2019
21,68.22,0,0,0,0,0,1,0,9,17,2019
22,17.75,0,0,0,0,0,1,0,9,17,2019
11,25.12,0,0,0,0,0,0,1,9,18,2019
12,31.69,0,0,0,0,0,0,1,9,18,2019
13,17.07,0,0,0,0,0,0,1,9,18,2019
14,94.55,0,0,0,0,0,0,1,9,18,2019
15,162.98,0,0,0,0,0,0,1,9,18,2019
16,68.2,0,0,0,0,0,0,1,9,18,2019
17,167.59,0,0,0,0,0,0,1,9,18,2019
18,45.1,0,0,0,0,0,0,1,9,18,2019
19,58.31,0,0,0,0,0,0,1,9,18,2019
20,106.62,0,0,0,0,0,0,1,9,18,2019
21,136.8,0,0,0,0,0,0,1,9,18,2019
22,40.97,0,0,0,0,0,0,1,9,18,2019
23,13.15,0,0,0,0,0,0,1,9,18,2019
11,20.79,0,0,0,0,1,0,0,9,19,2019
12,75.64,0,0,0,0,1,0,0,9,19,2019
13,21.08,0,0,0,0,1,0,0,9,19,2019
14,21.94,0,0,0,0,1,0,0,9,19,2019
15,45.2,0,0,0,0,1,0,0,9,19,2019
16,78.61,0,0,0,0,1,0,0,9,19,2019
17,84.04,0,0,0,0,1,0,0,9,19,2019
18,122.08,0,0,0,0,1,0,0,9,19,2019
19,125.59,0,0,0,0,1,0,0,9,19,2019
20,81.87,0,0,0,0,1,0,0,9,19,2019
21,211.54,0,0,0,0,1,0,0,9,19,2019
22,40.24,0,0,0,0,1,0,0,9,19,2019
11,24.19,1,0,0,0,0,0,0,9,20,2019
12,22.43,1,0,0,0,0,0,0,9,20,2019
13,22.99,1,0,0,0,0,0,0,9,20,2019
14,57.82,1,0,0,0,0,0,0,9,20,2019
15,163.39,1,0,0,0,0,0,0,9,20,2019
16,86.31,1,0,0,0,0,0,0,9,20,2019
17,116.13,1,0,0,0,0,0,0,9,20,2019
18,93.2,1,0,0,0,0,0,0,9,20,2019
19,166.29,1,0,0,0,0,0,0,9,20,2019
20,197.64,1,0,0,0,0,0,0,9,20,2019
21,159.81,1,0,0,0,0,0,0,9,20,2019
22,42.11,1,0,0,0,0,0,0,9,20,2019
11,74.55,0,0,1,0,0,0,0,9,21,2019
12,89.47,0,0,1,0,0,0,0,9,21,2019
13,165.01,0,0,1,0,0,0,0,9,21,2019
14,163.59,0,0,1,0,0,0,0,9,21,2019
15,131.88,0,0,1,0,0,0,0,9,21,2019
16,94.09,0,0,1,0,0,0,0,9,21,2019
17,109.52,0,0,1,0,0,0,0,9,21,2019
18,119.06,0,0,1,0,0,0,0,9,21,2019
19,60.53,0,0,1,0,0,0,0,9,21,2019
20,166.26,0,0,1,0,0,0,0,9,21,2019
21,90.32,0,0,1,0,0,0,0,9,21,2019
22,107.15,0,0,1,0,0,0,0,9,21,2019
23,8.2,0,0,1,0,0,0,0,9,21,2019
11,31.46,0,0,0,1,0,0,0,9,22,2019
12,63.6,0,0,0,1,0,0,0,9,22,2019
13,45.95,0,0,0,1,0,0,0,9,22,2019
